Pavarde        Vardas         Galutinis(vid./med.)     
Vardas1027     Pavarde1027    4.1                      
Vardas6861     Pavarde6861    4.1                      
Vardas604      Pavarde604     4.1                      
Vardas6270     Pavarde6270    4.1                      
Vardas5347     Pavarde5347    4.1                      
Vardas5787     Pavarde5787    4.1                      
Vardas5338     Pavarde5338    4.1                      
Vardas967      Pavarde967     4.1                      
Vardas6558     Pavarde6558    4.1                      
Vardas6296     Pavarde6296    4.1                      
Vardas7392     Pavarde7392    4.1                      
Vardas5770     Pavarde5770    4.1                      
Vardas702      Pavarde702     4.1                      
Vardas3666     Pavarde3666    4.1                      
Vardas5185     Pavarde5185    4.1                      
Vardas3973     Pavarde3973    4.1                      
Vardas905      Pavarde905     4.1                      
Vardas4491     Pavarde4491    4.1                      
Vardas8737     Pavarde8737    4.1                      
Vardas23       Pavarde23      4.1                      
Vardas2580     Pavarde2580    4.1                      
Vardas9466     Pavarde9466    4.1                      
Vardas1468     Pavarde1468    4.1                      
Vardas7655     Pavarde7655    4.1                      
Vardas9484     Pavarde9484    4.1                      
Vardas1791     Pavarde1791    4.1                      
Vardas2253     Pavarde2253    4.1                      
Vardas8764     Pavarde8764    4.1                      
Vardas9048     Pavarde9048    4.1                      
Vardas2517     Pavarde2517    4.1                      
Vardas3373     Pavarde3373    4.1                      
Vardas2915     Pavarde2915    4.1                      
Vardas9816     Pavarde9816    4.1                      
Vardas8413     Pavarde8413    4.1                      
Vardas1557     Pavarde1557    4.1                      
Vardas2560     Pavarde2560    4.1                      
Vardas9783     Pavarde9783    4.1                      
Vardas8431     Pavarde8431    4.1                      
Vardas9097     Pavarde9097    4.1                      
Vardas9102     Pavarde9102    4.1                      
Vardas9121     Pavarde9121    4.1                      
Vardas7814     Pavarde7814    4.1                      
Vardas1696     Pavarde1696    4.1                      
Vardas2665     Pavarde2665    4.1                      
Vardas9169     Pavarde9169    4.1                      
Vardas156      Pavarde156     4.1                      
Vardas9980     Pavarde9980    4.1                      
Vardas9427     Pavarde9427    4.1                      
Vardas8575     Pavarde8575    4.1                      
Vardas18       Pavarde18      4.1                      
Vardas9994     Pavarde9994    4.1                      
Vardas8279     Pavarde8279    4.1                      
Vardas4801     Pavarde4801    4.1                      
Vardas696      Pavarde696     4.1                      
Vardas1346     Pavarde1346    4.1                      
Vardas2334     Pavarde2334    4.1                      
Vardas6912     Pavarde6912    4.1                      
Vardas4316     Pavarde4316    4.1                      
Vardas3071     Pavarde3071    4.1                      
Vardas3299     Pavarde3299    4.1                      
Vardas7856     Pavarde7856    4.1                      
Vardas9750     Pavarde9750    4.1                      
Vardas6882     Pavarde6882    4.1                      
Vardas4383     Pavarde4383    4.1                      
Vardas2949     Pavarde2949    4.1                      
Vardas5626     Pavarde5626    4.1                      
Vardas1923     Pavarde1923    4.1                      
Vardas392      Pavarde392     4.1                      
Vardas9529     Pavarde9529    4.1                      
Vardas4263     Pavarde4263    4.1                      
Vardas4768     Pavarde4768    4.1                      
Vardas2749     Pavarde2749    4.1                      
Vardas4941     Pavarde4941    4.1                      
Vardas8541     Pavarde8541    4.1                      
Vardas6523     Pavarde6523    4.1                      
Vardas3896     Pavarde3896    4.1                      
Vardas5604     Pavarde5604    4.1                      
Vardas5662     Pavarde5662    4.1                      
Vardas4357     Pavarde4357    4.1                      
Vardas351      Pavarde351     4.1                      
Vardas7782     Pavarde7782    4.1                      
Vardas6636     Pavarde6636    4.1                      
Vardas555      Pavarde555     4.1                      
Vardas9355     Pavarde9355    4.1                      
Vardas7195     Pavarde7195    4.1                      
Vardas7486     Pavarde7486    4.1                      
Vardas110      Pavarde110     4.1                      
Vardas5014     Pavarde5014    4.1                      
Vardas4400     Pavarde4400    4.1                      
Vardas5855     Pavarde5855    4.1                      
Vardas592      Pavarde592     4.1                      
Vardas5883     Pavarde5883    4.1                      
Vardas713      Pavarde713     4.1                      
Vardas5518     Pavarde5518    4.1                      
Vardas3557     Pavarde3557    4.1                      
Vardas3773     Pavarde3773    4.1                      
Vardas3004     Pavarde3004    4.1                      
Vardas1155     Pavarde1155    4.1                      
Vardas4209     Pavarde4209    4.1                      
Vardas1976     Pavarde1976    4.1                      
Vardas5904     Pavarde5904    4.1                      
Vardas8627     Pavarde8627    4.1                      
Vardas3151     Pavarde3151    4.1                      
Vardas3399     Pavarde3399    4.1                      
Vardas4874     Pavarde4874    4.1                      
Vardas3767     Pavarde3767    4.1                      
Vardas3061     Pavarde3061    4.1                      
Vardas5299     Pavarde5299    4.1                      
Vardas1227     Pavarde1227    4.1                      
Vardas9197     Pavarde9197    4.1                      
Vardas4848     Pavarde4848    4.1                      
Vardas5794     Pavarde5794    4.1                      
Vardas2530     Pavarde2530    4                        
Vardas2117     Pavarde2117    4                        
Vardas6334     Pavarde6334    4                        
Vardas7969     Pavarde7969    4                        
Vardas5149     Pavarde5149    4                        
Vardas1318     Pavarde1318    4                        
Vardas2810     Pavarde2810    4                        
Vardas5943     Pavarde5943    4                        
Vardas9376     Pavarde9376    4                        
Vardas130      Pavarde130     4                        
Vardas2896     Pavarde2896    4                        
Vardas4928     Pavarde4928    4                        
Vardas2964     Pavarde2964    4                        
Vardas4171     Pavarde4171    4                        
Vardas4183     Pavarde4183    4                        
Vardas4028     Pavarde4028    4                        
Vardas1820     Pavarde1820    4                        
Vardas2869     Pavarde2869    4                        
Vardas8292     Pavarde8292    4                        
Vardas6937     Pavarde6937    4                        
