Pavarde        Vardas         Galutinis(vid./med.)     
Vardas4317     Pavarde4317    7.5                      
Vardas4494     Pavarde4494    7.5                      
Vardas9549     Pavarde9549    7.5                      
Vardas5642     Pavarde5642    7.5                      
Vardas6796     Pavarde6796    7.5                      
Vardas5315     Pavarde5315    7.5                      
Vardas4093     Pavarde4093    7.5                      
Vardas4092     Pavarde4092    7.5                      
Vardas6654     Pavarde6654    7.5                      
Vardas1185     Pavarde1185    7.5                      
Vardas3556     Pavarde3556    7.5                      
Vardas4448     Pavarde4448    7.5                      
Vardas3568     Pavarde3568    7.5                      
Vardas1285     Pavarde1285    7.5                      
Vardas8024     Pavarde8024    7.5                      
Vardas8675     Pavarde8675    7.5                      
Vardas9198     Pavarde9198    7.5                      
Vardas7310     Pavarde7310    7.5                      
Vardas1434     Pavarde1434    7.5                      
Vardas7654     Pavarde7654    7.5                      
Vardas9067     Pavarde9067    7.5                      
Vardas1119     Pavarde1119    7.5                      
Vardas8978     Pavarde8978    7.5                      
Vardas1293     Pavarde1293    7.5                      
Vardas8394     Pavarde8394    7.5                      
Vardas8184     Pavarde8184    7.5                      
Vardas1668     Pavarde1668    7.5                      
Vardas1730     Pavarde1730    7.5                      
Vardas9043     Pavarde9043    7.5                      
Vardas768      Pavarde768     7.5                      
Vardas2802     Pavarde2802    7.5                      
Vardas1825     Pavarde1825    7.5                      
Vardas2521     Pavarde2521    7.5                      
Vardas2414     Pavarde2414    7.5                      
Vardas9359     Pavarde9359    7.5                      
Vardas9213     Pavarde9213    7.5                      
Vardas7490     Pavarde7490    7.5                      
Vardas2726     Pavarde2726    7.5                      
Vardas9645     Pavarde9645    7.4                      
Vardas4088     Pavarde4088    7.4                      
Vardas606      Pavarde606     7.4                      
Vardas4539     Pavarde4539    7.4                      
Vardas1642     Pavarde1642    7.4                      
Vardas2207     Pavarde2207    7.4                      
Vardas462      Pavarde462     7.4                      
Vardas9865     Pavarde9865    7.4                      
Vardas347      Pavarde347     7.4                      
Vardas1721     Pavarde1721    7.4                      
Vardas2324     Pavarde2324    7.4                      
Vardas5687     Pavarde5687    7.4                      
Vardas4982     Pavarde4982    7.4                      
Vardas2797     Pavarde2797    7.4                      
Vardas3587     Pavarde3587    7.4                      
Vardas4479     Pavarde4479    7.4                      
Vardas7898     Pavarde7898    7.4                      
Vardas4936     Pavarde4936    7.4                      
Vardas9917     Pavarde9917    7.4                      
Vardas3136     Pavarde3136    7.4                      
Vardas6772     Pavarde6772    7.4                      
Vardas9697     Pavarde9697    7.4                      
Vardas739      Pavarde739     7.4                      
Vardas3943     Pavarde3943    7.4                      
Vardas2042     Pavarde2042    7.4                      
Vardas3745     Pavarde3745    7.4                      
Vardas8357     Pavarde8357    7.4                      
Vardas4829     Pavarde4829    7.4                      
Vardas913      Pavarde913     7.4                      
Vardas4567     Pavarde4567    7.4                      
Vardas5224     Pavarde5224    7.4                      
Vardas1162     Pavarde1162    7.4                      
Vardas8299     Pavarde8299    7.4                      
Vardas3782     Pavarde3782    7.4                      
Vardas1842     Pavarde1842    7.4                      
Vardas4846     Pavarde4846    7.4                      
Vardas7014     Pavarde7014    7.4                      
Vardas9290     Pavarde9290    7.4                      
Vardas4719     Pavarde4719    7.4                      
Vardas4002     Pavarde4002    7.4                      
Vardas4013     Pavarde4013    7.4                      
Vardas8731     Pavarde8731    7.4                      
Vardas546      Pavarde546     7.4                      
Vardas7714     Pavarde7714    7.4                      
Vardas5711     Pavarde5711    7.4                      
Vardas8996     Pavarde8996    7.4                      
Vardas566      Pavarde566     7.4                      
Vardas2879     Pavarde2879    7.4                      
Vardas5863     Pavarde5863    7.4                      
Vardas7936     Pavarde7936    7.4                      
Vardas6415     Pavarde6415    7.4                      
Vardas7315     Pavarde7315    7.4                      
Vardas8384     Pavarde8384    7.4                      
Vardas7872     Pavarde7872    7.4                      
Vardas8903     Pavarde8903    7.4                      
Vardas600      Pavarde600     7.4                      
Vardas1734     Pavarde1734    7.4                      
Vardas9610     Pavarde9610    7.4                      
Vardas9296     Pavarde9296    7.4                      
Vardas5238     Pavarde5238    7.4                      
Vardas8864     Pavarde8864    7.4                      
Vardas5704     Pavarde5704    7.4                      
Vardas642      Pavarde642     7.4                      
Vardas5922     Pavarde5922    7.4                      
Vardas2935     Pavarde2935    7.4                      
Vardas946      Pavarde946     7.4                      
Vardas8111     Pavarde8111    7.4                      
Vardas4275     Pavarde4275    7.4                      
Vardas8067     Pavarde8067    7.4                      
Vardas1856     Pavarde1856    7.4                      
Vardas7729     Pavarde7729    7.4                      
Vardas3807     Pavarde3807    7.4                      
Vardas6525     Pavarde6525    7.4                      
Vardas9280     Pavarde9280    7.4                      
Vardas6391     Pavarde6391    7.4                      
Vardas4057     Pavarde4057    7.4                      
Vardas3325     Pavarde3325    7.4                      
Vardas910      Pavarde910     7.4                      
Vardas4301     Pavarde4301    7.4                      
Vardas7487     Pavarde7487    7.4                      
Vardas993      Pavarde993     7.4                      
Vardas4007     Pavarde4007    7.4                      
Vardas303      Pavarde303     7.4                      
Vardas5600     Pavarde5600    7.4                      
Vardas681      Pavarde681     7.4                      
Vardas2007     Pavarde2007    7.4                      
Vardas5845     Pavarde5845    7.4                      
Vardas3228     Pavarde3228    7.4                      
Vardas271      Pavarde271     7.4                      
Vardas4496     Pavarde4496    7.4                      
Vardas4102     Pavarde4102    7.4                      
Vardas4477     Pavarde4477    7.4                      
Vardas6751     Pavarde6751    7.4                      
