Pavarde        Vardas         Galutinis(vid./med.)     
Vardas75437    Pavarde75437   7.6                      
Vardas62443    Pavarde62443   7.6                      
Vardas25525    Pavarde25525   7.6                      
Vardas32065    Pavarde32065   7.6                      
Vardas94642    Pavarde94642   7.6                      
Vardas94745    Pavarde94745   7.6                      
Vardas61615    Pavarde61615   7.6                      
Vardas33729    Pavarde33729   7.6                      
Vardas13269    Pavarde13269   7.6                      
Vardas33449    Pavarde33449   7.6                      
Vardas41120    Pavarde41120   7.6                      
Vardas13039    Pavarde13039   7.6                      
Vardas62591    Pavarde62591   7.6                      
Vardas89063    Pavarde89063   7.6                      
Vardas75332    Pavarde75332   7.6                      
Vardas25099    Pavarde25099   7.6                      
Vardas34092    Pavarde34092   7.6                      
Vardas25614    Pavarde25614   7.6                      
Vardas10596    Pavarde10596   7.6                      
Vardas76466    Pavarde76466   7.6                      
Vardas41040    Pavarde41040   7.6                      
Vardas40354    Pavarde40354   7.6                      
Vardas75732    Pavarde75732   7.6                      
Vardas59393    Pavarde59393   7.6                      
Vardas75326    Pavarde75326   7.6                      
Vardas62903    Pavarde62903   7.6                      
Vardas86851    Pavarde86851   7.6                      
Vardas11411    Pavarde11411   7.6                      
Vardas11334    Pavarde11334   7.6                      
Vardas59690    Pavarde59690   7.6                      
Vardas91987    Pavarde91987   7.6                      
Vardas76369    Pavarde76369   7.6                      
Vardas14136    Pavarde14136   7.6                      
Vardas51874    Pavarde51874   7.6                      
Vardas42171    Pavarde42171   7.6                      
Vardas42173    Pavarde42173   7.6                      
Vardas72652    Pavarde72652   7.6                      
Vardas89043    Pavarde89043   7.6                      
Vardas87692    Pavarde87692   7.6                      
Vardas688      Pavarde688     7.6                      
Vardas32396    Pavarde32396   7.6                      
Vardas87270    Pavarde87270   7.6                      
Vardas621      Pavarde621     7.6                      
Vardas22663    Pavarde22663   7.6                      
Vardas23363    Pavarde23363   7.6                      
Vardas11790    Pavarde11790   7.6                      
Vardas88023    Pavarde88023   7.6                      
Vardas52618    Pavarde52618   7.6                      
Vardas13205    Pavarde13205   7.6                      
Vardas26036    Pavarde26036   7.6                      
Vardas23129    Pavarde23129   7.6                      
Vardas50381    Pavarde50381   7.6                      
Vardas87449    Pavarde87449   7.6                      
Vardas62148    Pavarde62148   7.6                      
Vardas33346    Pavarde33346   7.6                      
Vardas59296    Pavarde59296   7.6                      
Vardas23588    Pavarde23588   7.6                      
Vardas63225    Pavarde63225   7.6                      
Vardas59307    Pavarde59307   7.6                      
Vardas61918    Pavarde61918   7.6                      
Vardas52340    Pavarde52340   7.6                      
Vardas11191    Pavarde11191   7.6                      
Vardas48664    Pavarde48664   7.6                      
Vardas29628    Pavarde29628   7.6                      
Vardas36478    Pavarde36478   7.6                      
Vardas87403    Pavarde87403   7.6                      
Vardas83530    Pavarde83530   7.6                      
Vardas78989    Pavarde78989   7.6                      
Vardas78217    Pavarde78217   7.6                      
Vardas56347    Pavarde56347   7.6                      
Vardas64808    Pavarde64808   7.6                      
Vardas78218    Pavarde78218   7.6                      
Vardas27147    Pavarde27147   7.6                      
Vardas84076    Pavarde84076   7.6                      
Vardas27868    Pavarde27868   7.6                      
Vardas96892    Pavarde96892   7.6                      
Vardas44298    Pavarde44298   7.6                      
Vardas71528    Pavarde71528   7.6                      
Vardas48741    Pavarde48741   7.6                      
Vardas59271    Pavarde59271   7.6                      
Vardas48731    Pavarde48731   7.6                      
Vardas5278     Pavarde5278    7.6                      
Vardas35205    Pavarde35205   7.6                      
Vardas30210    Pavarde30210   7.6                      
Vardas65730    Pavarde65730   7.6                      
Vardas65623    Pavarde65623   7.6                      
Vardas22634    Pavarde22634   7.6                      
Vardas95438    Pavarde95438   7.6                      
Vardas33823    Pavarde33823   7.6                      
Vardas1430     Pavarde1430    7.6                      
Vardas40457    Pavarde40457   7.6                      
Vardas35904    Pavarde35904   7.6                      
Vardas25911    Pavarde25911   7.6                      
Vardas56338    Pavarde56338   7.6                      
Vardas25761    Pavarde25761   7.6                      
Vardas74236    Pavarde74236   7.6                      
Vardas55210    Pavarde55210   7.6                      
Vardas70625    Pavarde70625   7.6                      
Vardas56958    Pavarde56958   7.6                      
Vardas39172    Pavarde39172   7.6                      
Vardas35309    Pavarde35309   7.6                      
Vardas84824    Pavarde84824   7.6                      
Vardas6795     Pavarde6795    7.6                      
Vardas1547     Pavarde1547    7.6                      
Vardas74714    Pavarde74714   7.6                      
Vardas68832    Pavarde68832   7.6                      
Vardas68781    Pavarde68781   7.6                      
Vardas48630    Pavarde48630   7.6                      
Vardas84085    Pavarde84085   7.6                      
Vardas25872    Pavarde25872   7.6                      
Vardas71304    Pavarde71304   7.6                      
Vardas39152    Pavarde39152   7.6                      
Vardas50029    Pavarde50029   7.6                      
Vardas78393    Pavarde78393   7.6                      
Vardas48612    Pavarde48612   7.6                      
Vardas5683     Pavarde5683    7.6                      
Vardas78302    Pavarde78302   7.6                      
Vardas41002    Pavarde41002   7.6                      
Vardas54279    Pavarde54279   7.6                      
Vardas3461     Pavarde3461    7.6                      
Vardas92461    Pavarde92461   7.6                      
Vardas97181    Pavarde97181   7.6                      
Vardas32400    Pavarde32400   7.6                      
Vardas92209    Pavarde92209   7.6                      
Vardas64838    Pavarde64838   7.6                      
Vardas19794    Pavarde19794   7.6                      
Vardas68761    Pavarde68761   7.6                      
Vardas1567     Pavarde1567    7.6                      
Vardas87946    Pavarde87946   7.6                      
Vardas20006    Pavarde20006   7.6                      
Vardas83569    Pavarde83569   7.6                      
Vardas33378    Pavarde33378   7.6                      
Vardas6783     Pavarde6783    7.6                      
Vardas41409    Pavarde41409   7.6                      
Vardas57615    Pavarde57615   7.6                      
Vardas72782    Pavarde72782   7.6                      
Vardas44137    Pavarde44137   7.6                      
Vardas19675    Pavarde19675   7.6                      
